file;vertices;edges;time;solsize;recsteps;finished;verified
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w023.dimacs;16;39;0.00;123;7;1;>>BAD COST<< ;43
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w025.dimacs;16;95;0.03;2284;82;1;>>BAD COST<< ;2200
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w027.dimacs;16;84;0.01;4817;48;1;>>BAD COST<< ;4729
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w029.dimacs;16;68;0.01;1096;46;1;>>BAD COST<< ;1004
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w031.dimacs;13;75;0.02;965;64;1;>>BAD COST<< ;863
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w033.dimacs;16;48;0.00;717;18;1;>>BAD COST<< ;612
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w035.dimacs;16;45;0.00;435;18;1;>>BAD COST<< ;313
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w037.dimacs;15;45;0.01;462;23;1;>>BAD COST<< ;322
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w039.dimacs;18;139;0.06;3659;124;1;>>BAD COST<< ;3652
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w041.dimacs;17;40;0.01;319;21;1;>>BAD COST<< ;303
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w043.dimacs;16;92;0.00;21;1;1;correct;
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w045.dimacs;15;86;0.02;2528;78;1;>>BAD COST<< ;2501
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w047.dimacs;15;81;0.02;1283;62;1;>>BAD COST<< ;1245
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w049.dimacs;18;143;0.07;2830;129;1;>>BAD COST<< ;2784
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w051.dimacs;17;115;0.04;4331;103;1;>>BAD COST<< ;4278
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w053.dimacs;15;82;0.02;2188;65;1;>>BAD COST<< ;2132
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w055.dimacs;43;268;0.27;6873;190;1;>>BAD COST<< ;5809
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w057.dimacs;44;893;4.38;22696;866;1;>>BAD COST<< ;22480
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w059.dimacs;44;784;3.23;15808;739;1;>>BAD COST<< ;14612
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w061.dimacs;44;634;2.05;10039;577;1;>>BAD COST<< ;8576
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w063.dimacs;44;759;3.12;36424;726;1;>>BAD COST<< ;36144
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w065.dimacs;44;304;0.38;10254;234;1;>>BAD COST<< ;9909
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w067.dimacs;44;554;1.57;12020;512;1;>>BAD COST<< ;11233
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w069.dimacs;44;910;4.57;67740;887;1;>>BAD COST<< ;67587
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w071.dimacs;45;313;0.49;4913;274;1;>>BAD COST<< ;4687
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w073.dimacs;45;926;4.75;10903;890;1;>>BAD COST<< ;10745
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w075.dimacs;45;438;0.96;9595;385;1;>>BAD COST<< ;8821
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w077.dimacs;45;635;2.06;17250;576;1;>>BAD COST<< ;15929
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w079.dimacs;42;470;0.96;6880;392;1;>>BAD COST<< ;5419
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w081.dimacs;45;833;3.81;23799;796;1;>>BAD COST<< ;22959
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w083.dimacs;45;811;3.57;16508;778;1;>>BAD COST<< ;15734
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w085.dimacs;45;782;3.29;16717;716;1;>>BAD COST<< ;15686
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w087.dimacs;46;927;4.88;48349;888;1;>>BAD COST<< ;48006
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w089.dimacs;49;515;1.38;5634;459;1;>>BAD COST<< ;3895
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w091.dimacs;64;902;5.15;38498;821;1;>>BAD COST<< ;36738
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w093.dimacs;62;1785;23.25;73449;1736;1;>>BAD COST<< ;72804
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w095.dimacs;64;1632;19.21;25001;1593;1;>>BAD COST<< ;23200
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w097.dimacs;60;805;3.96;12185;726;1;>>BAD COST<< ;8872
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w099.dimacs;65;2023;31.46;103540;1992;1;>>BAD COST<< ;103112
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w101.dimacs;65;1254;10.68;36978;1151;1;>>BAD COST<< ;33821
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w103.dimacs;62;1166;9.02;16889;1089;1;>>BAD COST<< ;14858
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w105.dimacs;65;1441;14.33;19823;1367;1;>>BAD COST<< ;17003
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w107.dimacs;57;917;5.22;12331;863;1;>>BAD COST<< ;9503
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w109.dimacs;77;618;2.71;19060;522;1;>>BAD COST<< ;17590
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w111.dimacs;78;1837;26.73;27254;1734;1;>>BAD COST<< ;22569
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w113.dimacs;79;861;5.20;25375;762;1;>>BAD COST<< ;23567
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w115.dimacs;80;2387;50.09;91071;2339;1;>>BAD COST<< ;90299
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w117.dimacs;81;531;2.11;17837;449;1;>>BAD COST<< ;17352
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w119.dimacs;82;1278;12.52;23981;1206;1;>>BAD COST<< ;21925
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w121.dimacs;119;2717;60.00;146791;9999999;1;>>BAD COST<< ;143245
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w123.dimacs;119;2029;42.57;52017;1881;1;>>BAD COST<< ;45503
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w125.dimacs;128;4088;60.01;129365;9999999;1;>>BAD COST<< ;127357
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w127.dimacs;123;2155;49.60;38621;2003;1;>>BAD COST<< ;33576
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w129.dimacs;130;7692;60.02;308105;9999999;1;>>BAD COST<< ;306706
/home/zia/studies/Algorithm_Engineering/AlgorithmEngineering/wce-students/2-real-world/w131.dimacs;137;1525;26.28;44292;1346;1;>>BAD COST<< ;38220
